Booking_ID,Consumer_ID,Consumer_Name,Phone,Aadhaar_Last4,Oil_Company,Distributor_Name,State,Region,City,Consumer_Category,Connection_Type,Cylinder_Type,Cylinders_Booked,Booking_Date,Delivery_Date,Booking_Channel,Payment_Mode,Delivery_Status,Scheme_Type,Unit_Price_INR,Total_Amount_INR,Subsidy_INR,Net_Payable_INR,Delivery_TAT_Days
BK443174,CON20054,Asha Pandey,9470275639,2223,IndanGas,Gupta Fuel Agency,Assam,East,Silchar,Commercial,new connection,14.2 KG,3,30 May 2023,01-06-2023,SMS,UPI,PENDING,Ujjwala,852.96,2558.88,170.59,2388.29,2
BK240174,CON85023,Asha Yadav,9542325080,5624,HP Gas,Ali Gas Supply,Haryana,North,Ambala,Commerical,new connection,14.2KG,1,01 Jun 2024,2024-06-01,Distributor Visit,upi,Cancelled,Ujjwala,823.75,823.75,164.75,659.0,0
BK398010,CON27569,Vijay Dubey,9757201688,8864,IndanGas,Das Gas Depot,Karnataka,South,Bengaluru,Industrial,Active,47.5 KG,1,2023-06-02,05/06/2023,SMS,cash,PENDING,BPL Subsidy,414.24,414.24,62.14,352.1,3
BK626105,CON43304,Deepa Srivastava,9813711040,4080,HP Gas,Patel Gas Service,Madhya Pradesh,Central,Bhopal,Industriel,ACTIVE,14.2KG,1,07-04-2023,2023-04-11,online,NEFT,Cancled,regular,822.43,822.43,41.12,781.31,4
BK591954,CON65331,Anita Shah,9431403786,3704,IndanGas,Reddy Gas Agency,Maharashtra,West,Pune,DOMESTIC,New Connection,19 KG,1,14/12/2022,15/12/2022,Mobile App,Cash,,Regular,1168.46,1168.46,58.42,1110.04,1
BK475443,CON90111,Mukesh Nair,9115629982,5990,IndanGas,Kumar Gas Point,Himachal Pradesh,North,Shimla,Industriel,Active,5kg,1,14 Oct 2022,2022-10-14,online,,Pending,BPL Subsidy,253.41,253.41,38.01,215.4,0
BK174989,CON27568,Shanta Reddy,9588106201,7232,Bharat Gas,Sharma Gas Agency,Uttarakhand,North,Roorkee,DOMESTIC,surrendered,19 KG,1,31/03/2024,03 Apr 2024,SMS,UPI,Pending,Regular,1197.55,1197.55,59.88,1137.67,3
BK910583,CON93510,Priya Sharma,9980504796,1037,HP Gas,Patel Gas Service,Jharkhand,East,Ranchi,Industriel,Active,47.5 KG,1,19-04-2024,22 Apr 2024,IVR,upi,Failed,,278.08,278.08,55.62,222.46,3
BK159168,CON66644,Manoj Rawat,9802973286,8449,IndanGas,Das Gas Depot,Punjab,North,Ludhiana,domestic,new connection,5 KG,3,07/27/2023,30 Jul 2023,SMS,cash,delivered,ujjwala yojana,240.61,721.83,48.12,673.71,3
BK218447,CON50354,Ramesh Rawat,9437445544,4554,HP Gas,Verma Distributors,Chhattisgarh,Central,Bilaspur,comercial,Transfer,19 KG,1,30 Jul 2023,31/07/2023,Mobile App,CASH,Cancelled,BPL Subsidy,1059.57,1059.57,158.94,900.63,1
BK643175,CON82937,Geeta Yadav,9734735642,9954,Bharat Gas,Mehta LPG Hub,Bihar,East,Muzaffarpur,comercial,surrendered,5kg,3,20/02/2022,25-02-2022,Distributor Visit,UPI,PENDING,BPL Subsidy,340.65,,51.1,970.85,5
BK831706,CON22486,Suresh Joshi,XXXXXXXXXX,7626,IndanGas,Verma Distributors,Delhi,North,Karol Bagh,Domestic,Active,5 KG,1,03/15/2022,03/18/2022,SMS,Cash,Failed,regular,422.89,422.89,21.14,401.75,3
BK835157,CON29705,Shanta Verma,9112275482,9277,HP Gas,Patel Gas Service,Haryana,North,Panipat,Industriel,surrendered,47.5 KG,2,08/06/2023,06/13/2023,SMS,Cash,PENDING,Ujjwala,357.96,715.92,71.59,644.33,5
BK774744,CON87628,Mukesh Kumar,9525297306,8030,Bharat Gas,Mishra Gas Service,West Bengal,East,Asansol,Industriel,Active,47.5 KG,3,01 Jul 2022,2022-07-06,ivr,,Cancelled,BPL Subsidy,252.46,757.38,37.87,719.51,5
BK969472,CON70493,Priya Mehta,9474617669,7428,IndanGas,Reddy Gas Agency,Goa,West,Panaji,Commerical,surrendered,14.2 KG,3,06/27/2024,02-07-2024,Online,Cheque,Cancelled,Regular,803.37,2410.11,40.17,2369.94,5
BK941635,CON36656,Ravi Tiwari,9219938116,3756,HP Gas,Verma Distributors,Punjab,North,Ludhiana,Commercial,Suspended,19 KG,1,17 Aug 2022,2022-08-18,IVR,Cash,Cancled,Ujjwala Yojana,1193.2,1193.2,238.64,954.56,1
BK361959,CON93853,Mukesh Tiwari,9927768755,8110,Bharat Gas,Joshi Gas Agency,Chhattisgarh,Central,Bhilai,Industriel,ACTIVE,19 KG,1,2022-12-02,12/03/2022,IVR,Cheque,Delivered,N/A,1183.77,1183.77,0.0,1183.77,1
BK331458,CON34557,Amit Singh,9181389724,9196,IndanGas,Tiwari LPG Store,Uttarakhand,North,Dehradun,Industrial,Suspended,14.2 kg,2,2022-07-29,01-08-2022,Mobile App,UPI,Failed,Ujjwala,855.37,1710.74,171.07,1539.67,3
BK495635,CON18650,Nisha Joshi,9307672917,1236,Bharat Gas,Kumar Gas Point,Telangana,South,Hyderabad,Industriel,Active,14.2 KG,1,2023-06-04,06/08/2023,SMS,NEFT,Failed,Regular,961.06,961.06,48.05,913.01,4
BK287683,CON92425,Amit Patel,9535405998,4805,HP Gas,Gupta Fuel Agency,West Bengal,East,Durgapur,comercial,Suspended,19 KG,1,25/02/2023,01-03-2023,IVR,Cheque,Delievered,,1140.19,1140.19,171.03,969.16,4
BK119084,CON54940,Deepa Verma,9616378067,1732,Bharat Gas,Verma Distributors,Andhra Pradesh,South,Vijayawada,domestic,Suspended,14.2 kg,1,03/27/2024,29 Mar 2024,SMS,Cheque,PENDING,No Scheme,921.43,921.43,0.0,921.43,2
BK169462,CON96832,Naveen Chauhan,9218203632,7275,HP Gas,Ali Gas Supply,Jharkhand,East,Ranchi,Commerical,ACTIVE,5kg,1,31 May 2024,05-06-2024,IVR,CASH,PENDING,,373.2,373.2,0.0,373.2,5
BK605475,CON21120,Deepa Singh,9656251370,6831,HP Gas,Kumar Gas Point,Goa,West,Panaji,DOMESTIC,new connection,14.2KG,2,2023-11-06,2023-11-07,Mobile App,Cheque,Pending,BPL Subsidy,870.45,1740.9,130.57,1610.33,1
BK839751,CON12861,Meena Gupta,9589054648,6028,IndanGas,Singh LPG,Madhya Pradesh,Central,Indore,Industrial,Suspended,47.5 KG,1,2024-10-20,25/10/2024,Distributor Visit,upi,Pending,regular,387.71,387.71,19.39,368.32,5
BK912360,CON33093,Savita Nair,9425465220,4219,HP Gas,Tiwari LPG Store,Telangana,South,Karimnagar,Commercial,surrendered,14.2 KG,1,10-06-2023,11 Jun 2023,online,UPI,Pending,Regular,918.69,918.69,45.93,872.76,1
BK354180,CON92872,Kavita Mishra,9362011221,5390,IndanGas,Verma Distributors,Odisha,East,Rourkela,domestic,ACTIVE,5kg,1,07/10/2024,2024-07-15,Mobile App,UPI,Cancled,regular,260.36,260.36,13.02,247.34,5
BK116495,CON30853,Anil Srivastava,9379197422,6288,IndanGas,Mehta LPG Hub,Jharkhand,East,Ranchi,Domestic,new connection,5 KG,1,05/24/2022,25-05-2022,IVR,UPI,Failed,Ujjwala Yojana,241.79,241.79,48.36,193.43,1
BK455784,CON48722,Ramesh Das,9288983537,8820,IndanGas,Mehta LPG Hub,Odisha,East,Rourkela,comercial,Active,14.2KG,1,15/11/2024,16/11/2024,Mobile App,upi,Pending,,836.48,836.48,167.3,669.18,1
BK379658,CON38027,Shanta Yadav,9400262756,4941,HP Gas,Kumar Gas Point,Bihar,East,Patna,Commercial,Suspended,14.2KG,1,02/09/2022,11 Feb 2022,SMS,Cheque,PENDING,BPL Subsidy,945.97,945.97,141.9,804.07,2
BK677665,CON58974,Vijay Sharma,9399747202,2493,IndanGas,Ali Gas Supply,Haryana,North,Panipat,comercial,Surrender,14.2 kg,1,2023-04-26,2023-05-01,Mobile App,Cash,Delievered,Ujjwala Yojana,912.25,912.25,182.45,729.8,5
BK158217,CON89853,Suresh Yadav,9459715427,2529,IndanGas,Verma Distributors,Karnataka,South,Mysuru,comercial,new connection,19 KG,2,2022-03-18,03/21/2022,Mobile App,Cash,Cancled,BPL Subsidy,1188.31,2376.62,178.25,2198.37,3
BK614580,CON40044,Sunita Shah,9365747256,1515,IndanGas,Mishra Gas Service,Rajasthan,West,Kota,Commercial,Surrender,47.5 KG,1,01/08/2022,01/08/2022,ivr,CASH,Pending,BPL Subsidy,397.66,397.66,59.65,338.01,0
BK579431,CON47008,Vinod Pandey,9804516322,9358,IndanGas,Ali Gas Supply,Uttarakhand,North,Dehradun,Industriel,Transfer,14.2KG,1,23-05-2023,2023-05-27,Distributor Visit,cash,delivered,BPL Subsidy,864.48,864.48,129.67,734.81,4
BK622202,CON82289,Usha Joshi,9378294962,5126,HP Gas,Gupta Fuel Agency,Odisha,East,Cuttack,Industrial,ACTIVE,19 KG,1,31/05/2022,05-06-2022,Mobile App,cash,Cancled,Regular,1200.38,1200.38,60.02,1140.36,5
BK100130,CON33450,Savita Singh,9991157166,6224,IndanGas,Ali Gas Supply,Kerala,South,Kozhikode,comercial,Active,19 KG,1,2024-01-05,01/08/2024,Mobile App,Cash,Pending,Ujjwala Yojana,1022.03,1022.03,204.41,817.62,3
BK460835,CON17932,,9341834528,9558,HP Gas,Yadav Gas Centre,Uttar Pradesh,North,Meerut,Domestic,surrendered,19 KG,2,09/20/2023,2023-09-22,Online,,Pending,No Scheme,1052.58,2105.16,0.0,2105.16,2
BK318526,CON78174,,9877558684,9155,HP Gas,Gupta Fuel Agency,Uttarakhand,North,Roorkee,domestic,new connection,5 KG,1,12/01/2023,17-01-2023,ivr,Cash,Delievered,BPL Subsidy,439.96,439.96,65.99,373.97,5
BK109329,CON83586,Meena Yadav,9877177433,4895,HP Gas,Mishra Gas Service,Uttarakhand,North,Rishikesh,Commerical,Transfer,5kg,1,03 Aug 2022,2022-08-05,,upi,delivered,ujjwala yojana,436.9,436.9,87.38,349.52,2
BK255600,CON56799,Deepa Shah,9491119992,,HP Gas,Kumar Gas Point,Gujarat,West,Vadodara,comercial,new connection,47.5 KG,1,01/30/2023,2023-01-30,online,Cash,Failed,regular,403.0,403.0,20.15,382.85,0
BK767538,CON43008,Amit Nair,9114678808,3897,IndanGas,Reddy Gas Agency,Punjab,North,Patiala,DOMESTIC,Active,14.2 kg,1,05/07/2022,12 May 2022,online,Cheque,Delievered,Ujjwala Yojana,910.45,910.45,182.09,728.36,5
BK283171,CON57364,Rekha Joshi,9738175221,7724,IndanGas,Das Gas Depot,Punjab,North,Patiala,comercial,ACTIVE,47.5 KG,2,03/01/2024,03/02/2024,online,Cash,Delivered,BPL Subsidy,366.09,732.18,54.91,677.27,1
BK678532,CON13038,Pooja Tiwari,9779821823,1078,Bharat Gas,Kumar Gas Point,Delhi,North,Dwarka,Industriel,Active,14.2 KG,1,08/05/2023,05-08-2023,Distributor Visit,NEFT,Cancelled,N/A,895.06,895.06,,895.06,0
BK575603,CON79323,Vijay Chauhan,9310477024,3555,HP Gas,Tiwari LPG Store,Andhra Pradesh,South,Vijayawada,DOMESTIC,ACTIVE,5 KG,1,19 Aug 2024,2024-08-19,ivr,upi,Delievered,regular,345.28,345.28,17.26,328.02,0
BK199681,CON26678,Vinod Yadav,9342810612,3636,IndanGas,Nair Fuel Point,West Bengal,East,Asansol,comercial,New Connection,14.2KG,1,08 Jun 2024,11 Jun 2024,SMS,cash,Pending,,771.92,,115.79,656.13,3
BK164570,CON35182,Mukesh Dubey,9176206908,1945,IndanGas,Tiwari LPG Store,Delhi,North,Rohini,Industrial,ACTIVE,5 KG,3,08-09-2022,10 Sep 2022,online,Cheque,Cancelled,Regular,386.69,1160.07,19.33,1140.74,2
BK774551,CON87543,Suresh Dubey,9386966143,7218,HP Gas,Sharma Gas Agency,Tamil Nadu,South,Salem,Commercial,Transfer,14.2KG,1,07/14/2024,07/14/2024,SMS,NEFT,Cancled,regular,956.58,956.58,47.83,908.75,0
BK703510,CON56918,Anil Kumar,9602966099,8936,IndanGas,Nair Fuel Point,Delhi,North,Rohini,comercial,ACTIVE,19 KG,2,14-03-2024,17/03/2024,IVR,Cheque,Delivered,ujjwala yojana,1174.22,2348.44,234.84,2113.6,3
BK142452,CON12095,Geeta Pandey,9223413007,9684,IndanGas,Yadav Gas Centre,Tamil Nadu,South,Madurai,DOMESTIC,Suspended,5 KG,1,04 Apr 2023,04/06/2023,Distributor Visit,Cash,Delivered,ujjwala yojana,387.62,387.62,77.52,310.1,2
BK152610,CON62512,Usha Patel,9139122151,5357,HP Gas,Sharma Gas Agency,Punjab,North,Jalandhar,domestic,ACTIVE,5 KG,1,23-07-2022,07/21/2022,IVR,Cash,Cancled,Regular,338.59,338.59,16.93,321.66,-2
BK595687,CON84949,Dinesh Chauhan,9388770967,8378,HP Gas,Patel Gas Service,Bihar,East,Patna,Industrial,Suspended,19 KG,2,2022-09-23,09/28/2022,Distributor Visit,Cash,Cancelled,Regular,1210.98,2421.96,,2361.41,5
BK296703,CON44652,Meena Dubey,9401346942,8265,IndanGas,Singh LPG,Andhra Pradesh,South,Guntur,Commerical,new connection,19 KG,1,07/05/2024,10/07/2024,SMS,UPI,Cancled,No Scheme,1136.36,1136.36,0.0,1136.36,5
BK245203,CON25619,Kavita Verma,9382068630,5249,IndanGas,Gupta Fuel Agency,Andhra Pradesh,South,Vijayawada,Industrial,surrendered,14.2 KG,2,2022-05-04,07-05-2022,online,UPI,Pending,No Scheme,888.44,1776.88,0.0,1776.88,3
BK388469,CON96101,Mukesh Yadav,9588652170,3063,HP Gas,Nair Fuel Point,Delhi,North,Rohini,domestic,Surrender,19 KG,1,02 Aug 2023,08/03/2023,SMS,upi,PENDING,Ujjwala,1031.2,,206.24,824.96,1
BK931317,CON14612,Mukesh Mehta,9958479041,1735,HP Gas,Gupta Fuel Agency,Uttar Pradesh,North,Meerut,Commerical,Suspended,14.2 KG,1,2022-01-16,18 Jan 2022,Online,cash,Cancled,No Scheme,941.68,941.68,0.0,941.68,2
BK641018,CON11436,Shanta Verma,9263583647,5335,HP Gas,Mehta LPG Hub,Himachal Pradesh,North,Manali,domestic,Active,14.2 KG,1,23/12/2024,12/28/2024,IVR,upi,PENDING,Regular,779.53,779.53,38.98,740.55,5
BK841169,CON24930,Ramesh Verma,9851132657,8953,HP Gas,Joshi Gas Agency,Jharkhand,East,Dhanbad,Commerical,new connection,47.5 KG,2,10/28/2023,30/10/2023,IVR,Cash,Delivered,Ujjwala,374.62,749.24,74.92,674.32,2
BK180503,CON10240,Ravi Tiwari,9534792350,6680,HP Gas,Yadav Gas Centre,Bihar,East,Gaya,Commerical,Active,47.5 KG,1,01 Oct 2022,10/03/2022,Mobile App,Cheque,PENDING,ujjwala yojana,250.47,250.47,50.09,200.38,2
BK111713,CON62345,Kishore Joshi,9462284735,3603,IndanGas,Sharma Gas Agency,Tamil Nadu,South,Chennai,Commerical,surrendered,5 KG,1,2023-09-06,2023-09-11,Online,UPI,Cancelled,No Scheme,264.54,264.54,0.0,264.54,5
BK193190,CON91585,Amit Pandey,9825006824,1129,Bharat Gas,Reddy Gas Agency,Bihar,East,Muzaffarpur,Domestic,Transfer,5kg,1,2024-03-22,22-03-2024,IVR,CASH,Delievered,Regular,369.12,369.12,18.46,350.66,0
BK228024,CON65576,Ajay Kumar,9156662323,4552,IndanGas,Kumar Gas Point,Odisha,East,Bhubaneswar,DOMESTIC,Active,14.2KG,1,19 Feb 2022,23 Feb 2022,online,upi,Failed,No Scheme,888.14,888.14,0.0,888.14,4
BK404919,CON60160,Anita Shah,9869410515,6487,IndanGas,Sharma Gas Agency,West Bengal,East,Howrah,Commercial,new connection,5 KG,1,11/08/2024,2024-08-13,IVR,Cash,Delievered,ujjwala yojana,255.52,255.52,51.1,204.42,2
BK778589,CON64811,Kavita Gupta,9665392885,8940,HP Gas,Yadav Gas Centre,Rajasthan,West,Jaipur,domestic,surrendered,19 KG,2,08 Mar 2024,09-03-2024,IVR,Cash,PENDING,regular,1106.69,2213.38,55.33,2158.05,1
BK879863,CON92374,Nisha Tiwari,9368652473,3325,Bharat Gas,Mishra Gas Service,Jharkhand,East,Jamshedpur,Commerical,Suspended,19 KG,1,16 Jul 2024,19-07-2024,Mobile App,UPI,Pending,Ujjwala,0,1207.97,241.59,966.38,3
BK322216,CON21757,Geeta Pandey,9472020832,,IndanGas,Mishra Gas Service,Andhra Pradesh,South,Guntur,Industrial,new connection,19 KG,1,04/07/2022,12/04/2022,IVR,Cash,,Ujjwala Yojana,1100.52,1100.52,220.1,880.42,5
BK635701,CON66382,Geeta Singh,9149253337,9767,HP Gas,Mishra Gas Service,Maharashtra,West,Aurangabad,Industriel,new connection,5kg,1,07/07/2023,12/07/2023,SMS,Cash,Delievered,,381.87,381.87,76.37,305.5,5
BK509069,CON91797,Nisha Pandey,9656983203,6735,IndanGas,Ali Gas Supply,Tamil Nadu,South,Coimbatore,Domestic,Suspended,47.5 KG,2,13 Jan 2024,17 Jan 2024,ivr,UPI,Delivered,ujjwala yojana,283.38,566.76,56.68,510.08,4
BK487648,CON95862,Naveen Rawat,9580651153,8990,Bharat Gas,Singh LPG,Odisha,East,Rourkela,Commercial,Surrender,14.2 KG,2,06-11-2023,06-11-2023,Mobile App,CASH,Failed,Ujjwala,803.85,1607.7,,1446.93,0
BK457053,CON45374,Kavita Patel,9271201807,3502,HP Gas,Patel Gas Service,Bihar,East,Muzaffarpur,Domestic,New Connection,5 KG,3,2022-11-16,16-11-2022,Online,cash,Delievered,No Scheme,400.36,1201.08,0.0,1201.08,0
BK477613,CON31252,Kavita Chauhan,9846352126,9701,Bharat Gas,Singh LPG,Andhra Pradesh,South,Vijayawada,Industriel,Suspended,14.2KG,1,14/11/2023,17/11/2023,Mobile App,upi,Failed,Regular,878.73,878.73,43.94,834.79,3
BK376058,CON17771,Nisha Mishra,9648231077,2471,HP Gas,Ali Gas Supply,West Bengal,East,Kolkata,comercial,Surrender,14.2 KG,3,2023-05-23,23-05-2023,IVR,UPI,Delievered,Ujjwala,775.0,2325.0,,2170.0,0
BK650069,CON45599,Savita Tiwari,9580072236,2351,Bharat Gas,Gupta Fuel Agency,Andhra Pradesh,South,Visakhapatnam,DOMESTIC,new connection,5 KG,1,06-12-2023,08/12/2023,SMS,upi,Failed,N/A,331.4,331.4,0.0,331.4,2
BK781211,CON48442,Kishore Tiwari,9599975955,,IndanGas,Mishra Gas Service,Telangana,South,Warangal,domestic,surrendered,14.2 kg,1,2024-10-15,15-10-2024,ivr,upi,delivered,Ujjwala Yojana,820.71,820.71,164.14,656.57,0
BK770186,CON67481,Anita Patel,9878963948,2419,Bharat Gas,Ali Gas Supply,Rajasthan,West,Kota,Commercial,Suspended,14.2KG,1,2022-03-05,05 Mar 2022,Distributor Visit,Cash,PENDING,Regular,899.29,899.29,44.96,854.33,0
BK742216,CON70576,Nisha Reddy,9802328829,6470,HP Gas,Reddy Gas Agency,Bihar,East,Gaya,Industrial,Surrender,5kg,3,29/12/2023,03-01-2024,Mobile App,upi,,Ujjwala Yojana,302.01,906.03,60.4,845.63,5
BK337640,CON10576,Amit Verma,9971969033,5402,IndanGas,Patel Gas Service,Rajasthan,West,Kota,comercial,Transfer,14.2 kg,3,02/07/2023,2023-07-02,IVR,Cheque,Cancelled,regular,787.7,2363.1,39.39,2323.71,0
BK603364,CON72056,Ramesh Mishra,9573655030,2096,IndanGas,Nair Fuel Point,Uttarakhand,North,Rishikesh,Industriel,ACTIVE,47.5 KG,3,27 Dec 2023,01/01/2024,Online,,Failed,ujjwala yojana,312.54,937.62,62.51,875.11,5
BK118080,CON80644,Lata Mehta,9780363712,5191,HP Gas,Reddy Gas Agency,Madhya Pradesh,Central,,Industrial,New Connection,5 KG,1,2023-03-02,04-03-2023,Mobile App,NEFT,Delievered,No Scheme,380.49,380.49,0.0,380.49,2
BK427184,CON76340,Usha Reddy,9572615670,4889,IndanGas,Yadav Gas Centre,Andhra Pradesh,South,Visakhapatnam,Domestic,surrendered,47.5 KG,1,28-08-2023,02/09/2023,Online,Cheque,Pending,Ujjwala,379.07,379.07,75.81,303.26,5
BK261952,CON26959,,9699860982,,HP Gas,Verma Distributors,Maharashtra,West,Aurangabad,Commercial,ACTIVE,14.2KG,1,2024-11-06,11 Nov 2024,Distributor Visit,upi,Failed,,880.61,880.61,176.12,704.49,5
BK703591,CON80422,Anita Joshi,9126464155,6472,IndanGas,Ali Gas Supply,West Bengal,East,Asansol,Domestic,Suspended,14.2 KG,1,29-08-2022,2022-08-31,Mobile App,Cash,PENDING,No Scheme,845.53,845.53,0.0,845.53,2
BK437291,CON76142,Ravi Tiwari,XXXXXXXXXX,7414,HP Gas,Nair Fuel Point,Rajasthan,West,Jodhpur,Industrial,surrendered,14.2 kg,2,07-05-2022,2022-05-09,Mobile App,Cheque,delivered,N/A,851.84,1703.68,0.0,1703.68,2
BK576158,CON47755,Vinod Pandey,9581765412,8971,IndanGas,Patel Gas Service,Himachal Pradesh,North,Dharamshala,comercial,Transfer,5kg,1,16 Feb 2024,16/02/2024,IVR,UPI,Delievered,Ujjwala Yojana,294.61,294.61,58.92,235.69,0
BK691786,CON28458,Shanta Chauhan,9351055617,2305,HP Gas,Reddy Gas Agency,Haryana,North,Ambala,Domestic,surrendered,5 KG,1,25 Aug 2022,27 Aug 2022,Distributor Visit,cash,Cancelled,,408.52,408.52,20.43,388.09,2
BK931323,CON72376,Asha Srivastava,9507323568,8146,IndanGas,Patel Gas Service,Himachal Pradesh,North,Manali,Commercial,surrendered,14.2KG,1,08-05-2022,2022-05-08,online,,Cancled,Ujjwala Yojana,771.68,771.68,154.34,617.34,0
BK747356,CON16764,Mukesh Shah,9338096195,3576,IndanGas,Joshi Gas Agency,Karnataka,South,Mangaluru,DOMESTIC,new connection,19 KG,2,06 Dec 2024,10/12/2024,Distributor Visit,,Failed,,1171.52,2343.04,58.58,2284.46,4
BK986077,CON22411,Dinesh Mishra,9257153738,3057,Bharat Gas,Patel Gas Service,Rajasthan,West,Jaipur,Commerical,ACTIVE,19 KG,1,2024-04-18,23-04-2024,ivr,UPI,Failed,No Scheme,1159.01,1159.01,0.0,1159.01,5
BK561361,CON78331,Shanta Reddy,9925985667,8377,HP Gas,Patel Gas Service,Goa,West,Vasco,comercial,ACTIVE,5 KG,1,17 Mar 2024,03/18/2024,,NEFT,Delivered,ujjwala yojana,316.05,316.05,63.21,252.84,1
BK511914,CON14908,Priya Verma,9701391871,7200,IndanGas,Mehta LPG Hub,Delhi,North,Karol Bagh,Domestic,ACTIVE,19 KG,2,13 Apr 2022,04/15/2022,Mobile App,cash,Delievered,BPL Subsidy,1020.75,2041.5,153.11,1888.39,2
BK194495,CON96487,Sanjay Srivastava,9150965334,5196,HP Gas,Nair Fuel Point,Uttar Pradesh,North,Agra,Commercial,Suspended,14.2 kg,1,03/06/2024,2024-03-08,Online,CASH,Cancelled,Regular,966.41,966.41,48.32,918.09,2
BK962523,CON54732,Sanjay Shah,9280164782,7463,IndanGas,Patel Gas Service,Uttarakhand,North,Haridwar,Commerical,Active,19 KG,1,02/05/2023,05 Feb 2023,Distributor Visit,Cheque,delivered,Ujjwala,1022.06,1022.06,204.41,817.65,0
BK105736,CON16516,,9672889939,2063,IndanGas,Joshi Gas Agency,Assam,East,Dibrugarh,Industrial,Active,5 KG,1,23 Sep 2024,2024-09-28,SMS,,Delivered,Ujjwala,253.33,,50.67,202.66,5
BK832158,CON90210,Nisha Patel,9479327090,9299,Bharat Gas,Gupta Fuel Agency,Haryana,North,Panipat,Industriel,ACTIVE,19 KG,1,10/30/2022,04-11-2022,,,Failed,N/A,1160.42,1160.42,0.0,1160.42,5
BK720023,CON52924,Kavita Verma,9519697283,3028,HP Gas,Reddy Gas Agency,Assam,East,Silchar,Industrial,Active,14.2 kg,1,16/06/2023,06/17/2023,Distributor Visit,NEFT,Delievered,regular,909.94,909.94,45.5,864.44,1
BK571497,CON89405,Asha Reddy,9694661071,1021,IndanGas,Joshi Gas Agency,Assam,East,Guwahati,Industriel,ACTIVE,14.2KG,1,08/20/2024,2024-08-21,ivr,NEFT,PENDING,,826.61,826.61,0.0,826.61,1
BK888452,CON97838,Geeta Nair,9416831094,5946,Bharat Gas,Mishra Gas Service,Haryana,North,Faridabad,Industrial,Suspended,5 KG,2,15 Oct 2024,2024-10-20,Mobile App,upi,Cancled,Ujjwala,275.31,550.62,,495.56,5
BK143991,CON56273,Kavita Shah,9748344926,6470,HP Gas,Sharma Gas Agency,Karnataka,South,Mysuru,domestic,Surrender,47.5 KG,1,15 Jan 2023,20 Jan 2023,SMS,Cheque,Cancled,ujjwala yojana,274.24,274.24,54.85,219.39,5
BK992662,CON20001,Kishore Nair,9531172510,3263,HP Gas,Joshi Gas Agency,Kerala,South,Kochi,DOMESTIC,Active,5 KG,1,10 Jul 2023,14-07-2023,ivr,Cash,PENDING,BPL Subsidy,428.86,428.86,64.33,364.53,4
BK493869,CON70365,Savita Gupta,9433313088,7325,HP Gas,Gupta Fuel Agency,West Bengal,East,Durgapur,Commerical,Suspended,14.2 kg,1,12/16/2022,18 Dec 2022,IVR,CASH,Failed,,806.93,806.93,121.04,685.89,2
BK359344,CON84283,Priya Gupta,9789312789,8279,IndanGas,Nair Fuel Point,Goa,West,Panaji,Commercial,Surrender,14.2 kg,2,2023-06-20,06/25/2023,Distributor Visit,Cheque,Cancled,regular,869.19,1738.38,43.46,1694.92,5
BK670788,CON12157,Dinesh Dubey,9567867297,,IndanGas,Verma Distributors,Telangana,South,Warangal,Industrial,New Connection,5kg,1,26/07/2022,28/07/2022,IVR,upi,PENDING,BPL Subsidy,307.56,307.56,46.13,261.43,2
BK507457,CON80625,Suresh Rawat,9207659871,9556,IndanGas,Verma Distributors,Kerala,South,Thiruvananthapuram,Commercial,Surrender,5 KG,2,10-07-2024,12/07/2024,ivr,NEFT,Pending,Regular,0,651.3,16.28,635.02,2
BK377593,CON68879,Vijay Singh,9349912207,,IndanGas,Joshi Gas Agency,Uttar Pradesh,North,Kanpur,Commercial,New Connection,19 KG,2,20 Aug 2022,08/23/2022,online,NEFT,,No Scheme,1036.05,2072.1,0.0,2072.1,3
BK125450,CON67202,Vijay Singh,9166488816,2840,Bharat Gas,Mehta LPG Hub,Chhattisgarh,Central,Bhilai,Commercial,Transfer,19 KG,3,31 May 2023,28 May 2023,Distributor Visit,Cash,Delivered,,1068.06,3204.18,53.4,3150.78,-3
BK452405,CON54123,Ajay Yadav,9256589881,5697,HP Gas,Gupta Fuel Agency,Tamil Nadu,South,Chennai,Commercial,New Connection,47.5 KG,1,24/03/2024,26/03/2024,SMS,NEFT,PENDING,Ujjwala Yojana,258.89,258.89,51.78,207.11,2
BK871491,CON65393,Savita Mishra,9400344503,7054,Bharat Gas,Joshi Gas Agency,Haryana,North,Ambala,Commercial,ACTIVE,19 KG,2,06/11/2023,09-11-2023,Mobile App,UPI,PENDING,N/A,1021.15,2042.3,0.0,2042.3,3
BK197421,CON79958,Vinod Rawat,9496651052,8817,Bharat Gas,Reddy Gas Agency,Kerala,South,Thiruvananthapuram,Commercial,surrendered,19 KG,1,13/06/2024,18-06-2024,IVR,UPI,Pending,BPL Subsidy,1133.85,1133.85,170.08,963.77,5
BK164924,CON27353,Ramesh Srivastava,9320368547,3859,Bharat Gas,Mehta LPG Hub,Jharkhand,East,Ranchi,Domestic,Suspended,5 KG,1,10/08/2024,14-08-2024,online,UPI,Delivered,Regular,9999,373.25,18.66,354.59,4
BK662070,CON82929,Asha Gupta,9989271009,6834,HP Gas,Ali Gas Supply,Odisha,East,,comercial,new connection,14.2 kg,2,2024-12-22,25-12-2024,Distributor Visit,UPI,delivered,regular,781.91,1563.82,39.1,1524.72,3
